from_case_id,to_txn_id,is_first_fraud,sequence_in_case
CC-3970,3299480,False,2
CC-3970,3299519,False,3
CC-3971,3300570,True,1
CC-3972,3300647,False,1
CC-3973,3300273,True,1
CC-3974,3299463,True,1
CC-3974,3299473,False,2
CC-3975,3300949,True,1
CC-3976,3298007,True,1
CC-3976,3298010,False,2
CC-3976,3299527,False,3
CC-3976,3299905,False,4
CC-3976,3299948,False,5
CC-3976,3299987,False,6
CC-3977,3289230,True,1
CC-3977,3290926,False,2
CC-3977,3294345,False,3
CC-3977,3294599,False,4
CC-3977,3294623,False,5
CC-3977,3294998,False,6
CC-3977,3295007,False,7
CC-3977,3296488,False,8
CC-3977,3296502,False,9
CC-3977,3296530,False,10
CC-3977,3296566,False,11
CC-3977,3296654,False,12
CC-3977,3298473,False,13
CC-3978,3298319,True,1
CC-3979,3291798,True,1
CC-3979,3291903,False,2
CC-3979,3293034,False,3
CC-3979,3293495,False,4
CC-3979,3295057,False,5
CC-3979,3295758,False,6
CC-3979,3296668,False,7
CC-3979,3299590,False,8
CC-3979,3299594,False,9
CC-3979,3299754,False,10
CC-3980,3299383,True,1
CC-3981,3295790,True,1
CC-3981,3298762,False,2
CC-3982,3293884,True,1
CC-3982,3297234,False,2
CC-3982,3298988,False,3
CC-3982,3299044,False,4
CC-3982,3299267,False,5
CC-3982,3299356,False,6
CC-3982,3299395,False,7
CC-3982,3299478,False,8
CC-3982,3299506,False,9
CC-3983,3299163,True,1
CC-3983,3299188,False,2
CC-3983,3299221,False,3
CC-3984,3301016,True,1
CC-3985,3296961,True,1
CC-3985,3298456,False,2
CC-3985,3298459,False,3
CC-3986,3298535,True,1
CC-3986,3298574,False,2
CC-3987,3295394,True,1
CC-3987,3300413,False,2
CC-3988,3290319,True,1
CC-3988,3290374,False,2
CC-3988,3292416,False,3
CC-3988,3293347,False,4
CC-3988,3298793,False,5
CC-3989,3299050,True,1
CC-3990,3298505,True,1
CC-3991,3301292,False,1
CC-3992,3298486,True,1
CC-3993,3298493,True,1
CC-3994,3299277,True,1
CC-3994,3299335,False,2
CC-3995,3299803,True,1
CC-3995,3299812,False,2
CC-3996,3301448,True,1
CC-3997,3300788,True,1
CC-3997,3300791,False,2
CC-3998,3299324,True,1
CC-3999,3301740,True,1
CC-4000,3302493,False,1
CC-4001,3292537,True,1
CC-4001,3295098,False,2
CC-4001,3297156,False,3
CC-4001,3297166,False,4
CC-4001,3302550,False,5
CC-4001,3302597,False,6
CC-4002,3299840,True,1
CC-4003,3295463,True,1
CC-4003,3301459,False,2
CC-4004,3301813,False,1
CC-4005,3301000,True,1
CC-4006,3300469,True,1
CC-4007,3300380,True,1
CC-4007,3300502,False,2
CC-4008,3300543,True,1
CC-4009,3300993,True,1
CC-4010,3301358,True,1
CC-4011,3299555,True,1
CC-4012,3299408,True,1
CC-4013,3302070,False,1
CC-4014,3300752,True,1
CC-4014,3300866,False,2
CC-4014,3300900,False,3
CC-4015,3303437,False,1
CC-4016,3300249,True,1
CC-4016,3300266,False,2
CC-4016,3300296,False,3
CC-4017,3302887,False,1
CC-4018,3301642,True,1
CC-4018,3301654,False,2
CC-4019,3302560,True,1
CC-4020,3302195,True,1
CC-4021,3304005,False,1
CC-4022,3302065,True,1
CC-4023,3300582,True,1
CC-4023,3300617,False,2
CC-4023,3301347,False,3
CC-4024,3300560,True,1
CC-4025,3304043,True,1
CC-4026,3301009,True,1
CC-4026,3301014,False,2
CC-4027,3303310,False,1
CC-4028,3300226,True,1
CC-4028,3300658,False,2
CC-4029,3297982,True,1
CC-4029,3297992,False,2
CC-4029,3301057,False,3
CC-4030,3303629,True,1
CC-4031,3301786,True,1
CC-4031,3301920,False,2
CC-4032,3301955,True,1
CC-4033,3295011,True,1
CC-4033,3300995,False,2
CC-4033,3301013,False,3
CC-4033,3304061,False,4
CC-4033,3304067,False,5
CC-4034,3299884,True,1
CC-4034,3300651,False,2
CC-4035,3302013,True,1
CC-4035,3302100,False,2
CC-4036,3303816,True,1
CC-4037,3302187,True,1
CC-4038,3302089,True,1
CC-4039,3301024,True,1
CC-4039,3302778,False,2
CC-4039,3302790,False,3
CC-4039,3302838,False,4
CC-4040,3303829,True,1
CC-4041,3304132,True,1
CC-4041,3304135,False,2
CC-4041,3304144,False,3
CC-4042,3303220,True,1
CC-4043,3302914,True,1
CC-4044,3302110,True,1
CC-4045,3304296,True,1
CC-4045,3304297,False,2
CC-4046,3304230,False,1
CC-4047,3300887,True,1
CC-4047,3301641,False,2
CC-4047,3301676,False,3
CC-4047,3302894,False,4
CC-4048,3299393,True,1
CC-4048,3299800,False,2
CC-4048,3299941,False,3
CC-4048,3303570,False,4
CC-4049,3305122,True,1
CC-4050,3302888,True,1
CC-4051,3303554,True,1
CC-4051,3303590,False,2
CC-4052,3302989,True,1
CC-4052,3302998,False,2
CC-4052,3303034,False,3
CC-4052,3303048,False,4
CC-4053,3299857,True,1
CC-4053,3299961,False,2
CC-4053,3305005,False,3
CC-4054,3305206,True,1
CC-4055,3304569,True,1
CC-4056,3304173,True,1
CC-4057,3299074,True,1
CC-4057,3302315,False,2
CC-4057,3302453,False,3
CC-4058,3292064,True,1
CC-4058,3293335,False,2
CC-4058,3293701,False,3
CC-4058,3293989,False,4
CC-4058,3294045,False,5
CC-4058,3295903,False,6
CC-4058,3295953,False,7
CC-4058,3295964,False,8
CC-4058,3295993,False,9
CC-4058,3299703,False,10
CC-4058,3300634,False,11
CC-4058,3304161,False,12
CC-4058,3304743,False,13
CC-4059,3296072,True,1
CC-4059,3297930,False,2
CC-4059,3299406,False,3
CC-4059,3300355,False,4
CC-4059,3302537,False,5
CC-4059,3302546,False,6
CC-4059,3302557,False,7
CC-4059,3302576,False,8
CC-4059,3302617,False,9
CC-4059,3303972,False,10
CC-4059,3303976,False,11
CC-4060,3304916,True,1
CC-4061,3290619,True,1
CC-4061,3291053,False,2
CC-4061,3291155,False,3
CC-4061,3292226,False,4
CC-4061,3295487,False,5
CC-4061,3298099,False,6
CC-4061,3301306,False,7
CC-4061,3303568,False,8
CC-4061,3303604,False,9
CC-4061,3305033,False,10
CC-4061,3305034,False,11
CC-4061,3305072,False,12
CC-4061,3305092,False,13
CC-4061,3306002,False,14
CC-4062,3305835,True,1
CC-4063,3301452,True,1
CC-4063,3302982,False,2
CC-4063,3303057,False,3
CC-4064,3304843,True,1
CC-4064,3304854,False,2
CC-4065,3297776,True,1
CC-4065,3297799,False,2
CC-4065,3297815,False,3
CC-4065,3299077,False,4
CC-4065,3300785,False,5
CC-4065,3300786,False,6
CC-4065,3301032,False,7
CC-4065,3301047,False,8
CC-4065,3301058,False,9
CC-4065,3301061,False,10
CC-4065,3303106,False,11
CC-4065,3304306,False,12
CC-4066,3275379,True,1
CC-4066,3278531,False,2
CC-4066,3279617,False,3
CC-4066,3280570,False,4
CC-4066,3281611,False,5
CC-4066,3283961,False,6
CC-4066,3283983,False,7
CC-4066,3283990,False,8
CC-4066,3284008,False,9
CC-4066,3284034,False,10
CC-4066,3284237,False,11
CC-4066,3284664,False,12
CC-4066,3285065,False,13
CC-4066,3285657,False,14
CC-4066,3285718,False,15
CC-4066,3286939,False,16
CC-4066,3288494,False,17
CC-4066,3289327,False,18
CC-4066,3289336,False,19
CC-4066,3291038,False,20
CC-4066,3291099,False,21
CC-4066,3293539,False,22
CC-4066,3293705,False,23
CC-4066,3295227,False,24
CC-4066,3295559,False,25
CC-4066,3295636,False,26
CC-4066,3295642,False,27
CC-4066,3295954,False,28
CC-4066,3296403,False,29
CC-4066,3296548,False,30
CC-4066,3296597,False,31
CC-4066,3297966,False,32
CC-4066,3299297,False,33
CC-4066,3299299,False,34
CC-4066,3299615,False,35
CC-4066,3302789,False,36
CC-4066,3302801,False,37
CC-4066,3303442,False,38
CC-4066,3303452,False,39
CC-4066,3303460,False,40
CC-4066,3303514,False,41
CC-4066,3303535,False,42
CC-4066,3303551,False,43
CC-4066,3304488,False,44
CC-4066,3304518,False,45
CC-4067,3305765,True,1
CC-4068,3306941,True,1
CC-4069,3307130,True,1
CC-4070,3301381,True,1
CC-4070,3301771,False,2
CC-4070,3304460,False,3
CC-4071,3305166,True,1
CC-4072,3290360,True,1
CC-4072,3290424,False,2
CC-4072,3291243,False,3
CC-4072,3291249,False,4
CC-4072,3291535,False,5
CC-4072,3291551,False,6
CC-4072,3292920,False,7
CC-4072,3294372,False,8
CC-4072,3299295,False,9
CC-4072,3299301,False,10
CC-4072,3299345,False,11
CC-4072,3301313,False,12
CC-4072,3301644,False,13
CC-4072,3303578,False,14
CC-4072,3305404,False,15
CC-4073,3301865,True,1
CC-4073,3302163,False,2
CC-4073,3302342,False,3
CC-4073,3304616,False,4
CC-4074,3306561,True,1
CC-4075,3305827,True,1
CC-4075,3306122,False,2
CC-4076,3306154,True,1
CC-4077,3304423,True,1
CC-4078,3306528,True,1
CC-4079,3305323,True,1
CC-4079,3305502,False,2
CC-4080,3305699,True,1
CC-4081,3305251,True,1
CC-4082,3307322,True,1
CC-4083,3301528,True,1
CC-4083,3301985,False,2
CC-4083,3302024,False,3
CC-4083,3302149,False,4
CC-4083,3302532,False,5
CC-4083,3302844,False,6
CC-4083,3304495,False,7
CC-4083,3304532,False,8
CC-4084,3307363,True,1
CC-4085,3305332,True,1
CC-4085,3305352,False,2
CC-4085,3305355,False,3
CC-4085,3305381,False,4
CC-4085,3305395,False,5
CC-4086,3305526,True,1
CC-4086,3305559,False,2
CC-4086,3305579,False,3
CC-4086,3305646,False,4
CC-4087,3299211,True,1
CC-4087,3299551,False,2
CC-4087,3304511,False,3
CC-4088,3307881,False,1
CC-4089,3299485,True,1
CC-4089,3303910,False,2
CC-4089,3304330,False,3
CC-4090,3307859,True,1
CC-4091,3305648,True,1
CC-4092,3307284,True,1
CC-4093,3304855,True,1
CC-4094,3306171,True,1
CC-4095,3307464,False,1
CC-4096,3308592,True,1
CC-4096,3308606,False,2
CC-4097,3308050,True,1
CC-4097,3308319,False,2
CC-4098,3306853,True,1
CC-4098,3307375,False,2
CC-4098,3307380,False,3
CC-4098,3307383,False,4
CC-4099,3294733,True,1
CC-4099,3297975,False,2
CC-4099,3297979,False,3
CC-4099,3297984,False,4
CC-4099,3297990,False,5
CC-4099,3297994,False,6
CC-4099,3298031,False,7
CC-4099,3298757,False,8
CC-4099,3298763,False,9
CC-4099,3298764,False,10
CC-4099,3299679,False,11
CC-4099,3299692,False,12
CC-4099,3299785,False,13
CC-4099,3301180,False,14
CC-4099,3306712,False,15
CC-4099,3306778,False,16
CC-4099,3306807,False,17
CC-4099,3306871,False,18
CC-4100,3300506,True,1
CC-4100,3304531,False,2
CC-4100,3305419,False,3
CC-4101,3306615,True,1
CC-4101,3306944,False,2
CC-4102,3308628,True,1
CC-4103,3306767,True,1
CC-4103,3306784,False,2
CC-4103,3306842,False,3
CC-4103,3306860,False,4
CC-4103,3306866,False,5
CC-4104,3308170,True,1
CC-4105,3306600,True,1
CC-4105,3306630,False,2
CC-4106,3305644,True,1
CC-4107,3306003,True,1
CC-4107,3306009,False,2
CC-4107,3307406,False,3
CC-4108,3304224,True,1
CC-4108,3309364,False,2
CC-4109,3309042,True,1
CC-4110,3307029,True,1
CC-4111,3308176,True,1
CC-4112,3308944,False,1
CC-4113,3306869,True,1
CC-4114,3308534,True,1
CC-4115,3305595,True,1
CC-4115,3305689,False,2
CC-4115,3309508,False,3
CC-4116,3303082,True,1
CC-4116,3307880,False,2
CC-4117,3307018,True,1
CC-4117,3310321,False,2
CC-4118,3309711,False,1
CC-4119,3307433,True,1
CC-4119,3309232,False,2
CC-4119,3309824,False,3
CC-4119,3309848,False,4
CC-4119,3309867,False,5
CC-4120,3307136,True,1
CC-4121,3308465,True,1
CC-4122,3307403,True,1
CC-4123,3307936,True,1
CC-4124,3307384,True,1
CC-4124,3307388,False,2
CC-4124,3307389,False,3
CC-4124,3307392,False,4
CC-4125,3307695,True,1
CC-4125,3308122,False,2
CC-4125,3308172,False,3
CC-4125,3308184,False,4
CC-4126,3307820,True,1
CC-4127,3302282,True,1
CC-4127,3302362,False,2
CC-4127,3304498,False,3
CC-4127,3309365,False,4
CC-4128,3308844,True,1
CC-4129,3308852,True,1
CC-4130,3309083,True,1
CC-4131,3308578,True,1
CC-4132,3308587,True,1
CC-4133,3311300,True,1
CC-4134,3307914,True,1
CC-4134,3307946,False,2
CC-4134,3307954,False,3
CC-4135,3310982,True,1
CC-4136,3302175,True,1
CC-4136,3302196,False,2
CC-4136,3302288,False,3
CC-4136,3302961,False,4
CC-4136,3303086,False,5
CC-4136,3303112,False,6
CC-4136,3303129,False,7
CC-4136,3303134,False,8
CC-4136,3303147,False,9
CC-4136,3303193,False,10
CC-4136,3303240,False,11
CC-4136,3303312,False,12
CC-4136,3303313,False,13
CC-4136,3303349,False,14
CC-4136,3303422,False,15
CC-4136,3303468,False,16
CC-4136,3303599,False,17
CC-4136,3303753,False,18
CC-4136,3303763,False,19
CC-4136,3306756,False,20
CC-4136,3306766,False,21
CC-4136,3307149,False,22
CC-4136,3307151,False,23
CC-4136,3307186,False,24
CC-4136,3307275,False,25
CC-4136,3307289,False,26
CC-4136,3307903,False,27
CC-4136,3307926,False,28
CC-4136,3309036,False,29
CC-4136,3309063,False,30
CC-4136,3309220,False,31
CC-4136,3309293,False,32
CC-4136,3309442,False,33
CC-4136,3309558,False,34
CC-4137,3308471,True,1
CC-4137,3308484,False,2
CC-4138,3307741,True,1
CC-4138,3307794,False,2
CC-4139,3311542,True,1
CC-4140,3309323,True,1
CC-4140,3309332,False,2
CC-4141,3311375,True,1
CC-4142,3305678,True,1
CC-4142,3309960,False,2
CC-4143,3310570,True,1
CC-4144,3308938,True,1
CC-4144,3308963,False,2
CC-4144,3309014,False,3
CC-4144,3309025,False,4
CC-4145,3311511,True,1
CC-4146,3310974,True,1
CC-4147,3311813,True,1
CC-4148,3312629,False,1
CC-4149,3309273,True,1
CC-4149,3311356,False,2
CC-4150,3302477,True,1
CC-4150,3306800,False,2
CC-4150,3306873,False,3
CC-4150,3310880,False,4
CC-4151,3309058,True,1
CC-4151,3311076,False,2
CC-4152,3311445,True,1
CC-4152,3311458,False,2
CC-4153,3311311,True,1
CC-4154,3310141,True,1
CC-4154,3313916,False,2
CC-4155,3312429,True,1
CC-4156,3303851,True,1
CC-4156,3307349,False,2
CC-4156,3307352,False,3
CC-4156,3307432,False,4
CC-4156,3309428,False,5
CC-4156,3309480,False,6
CC-4156,3311206,False,7
CC-4157,3313760,True,1
CC-4158,3313830,False,1
CC-4159,3311841,True,1
CC-4160,3311844,True,1
CC-4161,3311983,True,1
CC-4162,3312262,True,1
CC-4163,3302372,True,1
CC-4163,3305687,False,2
CC-4163,3306629,False,3
CC-4163,3308640,False,4
CC-4163,3308682,False,5
CC-4163,3309941,False,6
CC-4163,3312546,False,7
CC-4164,3312835,True,1
CC-4165,3311096,True,1
CC-4166,3311315,True,1
CC-4166,3311364,False,2
CC-4167,3312358,True,1
CC-4167,3312745,False,2
CC-4167,3312746,False,3
CC-4167,3312825,False,4
CC-4168,3312710,True,1
CC-4168,3312880,False,2
CC-4169,3312832,True,1
CC-4170,3305098,True,1
CC-4170,3308116,False,2
CC-4170,3311416,False,3
CC-4170,3311493,False,4
CC-4171,3314207,True,1
CC-4171,3314219,False,2
CC-4172,3313014,True,1
CC-4172,3314235,False,2
CC-4173,3314530,False,1
CC-4174,3313624,True,1
CC-4175,3312758,True,1
CC-4176,3294043,True,1
CC-4176,3299114,False,2
CC-4176,3299441,False,3
CC-4176,3303611,False,4
CC-4176,3305290,False,5
CC-4176,3311690,False,6
CC-4176,3312356,False,7
CC-4177,3303804,True,1
CC-4177,3305641,False,2
CC-4177,3305684,False,3
CC-4177,3309744,False,4
CC-4177,3310080,False,5
CC-4177,3312579,False,6
CC-4178,3310128,True,1
CC-4178,3312676,False,2
CC-4179,3312202,True,1
CC-4180,3314842,False,1
CC-4181,3311088,True,1
CC-4182,3312222,True,1
CC-4183,3313970,True,1
CC-4184,3313660,True,1
CC-4185,3311984,True,1
CC-4185,3314073,False,2
CC-4186,3313343,True,1
CC-4187,3311884,True,1
CC-4187,3314285,False,2
CC-4188,3313086,True,1
CC-4188,3313101,False,2
CC-4189,3313702,True,1
CC-4190,3312794,True,1
CC-4191,3313031,True,1
CC-4191,3313051,False,2
CC-4191,3313105,False,3
CC-4192,3312166,True,1
CC-4193,3313474,True,1
CC-4194,3306442,True,1
CC-4194,3307013,False,2
CC-4194,3307058,False,3
CC-4194,3307957,False,4
CC-4194,3307992,False,5
CC-4194,3308248,False,6
CC-4194,3308258,False,7
CC-4194,3308285,False,8
CC-4194,3308291,False,9
CC-4194,3308297,False,10
CC-4194,3312715,False,11
CC-4195,3303284,True,1
CC-4195,3303443,False,2
CC-4195,3305868,False,3
CC-4195,3311703,False,4
CC-4196,3304612,True,1
CC-4196,3304615,False,2
CC-4196,3309664,False,3
CC-4196,3312264,False,4
CC-4197,3315344,False,1
CC-4198,3309537,True,1
CC-4198,3309604,False,2
CC-4198,3310334,False,3
CC-4198,3310336,False,4
CC-4198,3310340,False,5
CC-4198,3310367,False,6
CC-4198,3310372,False,7
CC-4198,3310541,False,8
CC-4198,3315626,False,9
CC-4199,3315932,False,1
CC-4200,3314222,True,1
CC-4200,3314223,False,2
CC-4201,3309094,True,1
CC-4201,3309168,False,2
CC-4201,3312866,False,3
CC-4201,3312915,False,4
CC-4202,3315057,True,1
CC-4203,3314108,True,1
CC-4203,3314324,False,2
CC-4203,3314329,False,3
CC-4203,3314342,False,4
CC-4204,3312349,True,1
CC-4204,3312937,False,2
CC-4204,3312954,False,3
CC-4204,3313038,False,4
CC-4204,3313966,False,5
CC-4204,3313976,False,6
CC-4204,3316389,False,7
CC-4205,3317234,False,1
CC-4206,3317008,False,1
CC-4207,3317394,True,1
CC-4208,3317496,False,1
CC-4209,3313861,True,1
CC-4209,3316586,False,2
CC-4210,3312732,True,1
CC-4210,3317413,False,2
CC-4211,3316707,True,1
CC-4212,3314561,True,1
CC-4213,3316912,True,1
CC-4214,3314621,True,1
CC-4215,3301627,True,1
CC-4215,3302020,False,2
CC-4215,3302033,False,3
CC-4215,3302464,False,4
CC-4215,3304331,False,5
CC-4215,3306204,False,6
CC-4215,3307553,False,7
CC-4215,3310664,False,8
CC-4215,3314441,False,9
CC-4215,3314541,False,10
CC-4216,3310148,True,1
CC-4216,3310558,False,2
CC-4216,3310564,False,3
CC-4216,3310574,False,4
CC-4216,3314139,False,5
CC-4216,3314150,False,6
CC-4217,3317718,False,1
CC-4218,3307619,True,1
CC-4218,3309979,False,2
CC-4218,3310495,False,3
CC-4218,3317437,False,4
CC-4219,3317596,True,1
CC-4220,3307311,True,1
CC-4220,3311294,False,2
CC-4220,3311320,False,3
CC-4220,3311332,False,4
CC-4220,3311344,False,5
CC-4220,3311350,False,6
CC-4220,3311370,False,7
CC-4220,3311373,False,8
CC-4220,3311398,False,9
CC-4220,3311430,False,10
CC-4220,3314486,False,11
CC-4220,3314581,False,12
CC-4220,3314710,False,13
CC-4220,3314828,False,14
CC-4220,3314924,False,15
CC-4221,3315239,True,1
CC-4222,3315013,True,1
CC-4223,3317204,True,1
CC-4224,3316650,True,1
CC-4224,3316796,False,2
CC-4225,3300796,True,1
CC-4225,3303046,False,2
CC-4225,3304083,False,3
CC-4225,3304136,False,4
CC-4225,3304163,False,5
CC-4225,3304166,False,6
CC-4225,3304201,False,7
CC-4225,3308539,False,8
CC-4225,3308553,False,9
CC-4225,3311054,False,10
CC-4225,3318029,False,11
CC-4225,3318059,False,12
CC-4225,3318061,False,13
CC-4226,3313047,True,1
CC-4226,3316617,False,2
CC-4227,3314572,True,1
CC-4228,3315769,True,1
CC-4228,3318527,False,2
CC-4229,3317121,True,1
CC-4229,3317988,False,2
CC-4230,3318851,False,1
CC-4231,3290118,True,1
CC-4231,3290716,False,2
CC-4231,3291428,False,3
CC-4231,3293499,False,4
CC-4231,3293906,False,5
CC-4231,3295564,False,6
CC-4231,3296276,False,7
CC-4231,3297379,False,8
CC-4231,3298697,False,9
CC-4231,3299431,False,10
CC-4231,3300603,False,11
CC-4231,3302134,False,12
CC-4231,3305186,False,13
CC-4231,3306621,False,14
CC-4231,3307394,False,15
CC-4231,3309317,False,16
CC-4231,3312199,False,17
CC-4231,3313445,False,18
CC-4231,3315422,False,19
CC-4231,3316046,False,20
CC-4231,3316880,False,21
CC-4232,3318287,True,1
CC-4233,3315916,True,1
CC-4234,3296937,True,1
CC-4234,3299764,False,2
CC-4234,3300878,False,3
CC-4234,3303880,False,4
CC-4234,3303886,False,5
CC-4234,3303920,False,6
CC-4234,3305058,False,7
CC-4234,3305805,False,8
CC-4234,3305870,False,9
CC-4234,3305949,False,10
CC-4234,3311080,False,11
CC-4234,3311753,False,12
CC-4234,3317535,False,13
CC-4235,3318872,False,1
CC-4236,3319001,False,1
CC-4237,3318351,False,1
CC-4238,3317901,True,1
CC-4239,3319499,True,1
CC-4240,3316117,True,1
CC-4240,3316176,False,2
CC-4241,3317966,True,1
CC-4242,3321206,True,1
CC-4243,3318044,True,1
CC-4244,3318115,True,1
CC-4245,3318194,True,1
CC-4246,3317746,True,1
CC-4246,3317772,False,2
CC-4247,3317646,True,1
CC-4248,3317576,True,1
CC-4249,3321719,False,1
CC-4250,3317644,True,1
CC-4251,3317950,True,1
CC-4251,3317960,False,2
CC-4251,3317963,False,3
CC-4252,3319854,True,1
CC-4252,3320028,False,2
CC-4253,3320080,True,1
CC-4253,3320177,False,2
CC-4253,3320284,False,3
CC-4253,3320334,False,4
CC-4253,3321106,False,5
CC-4254,3315436,True,1
CC-4254,3321987,False,2
CC-4255,3321844,True,1
CC-4256,3319049,True,1
CC-4257,3320310,True,1
CC-4258,3319150,True,1
CC-4259,3322391,False,1
CC-4260,3318269,True,1
CC-4261,3322315,True,1
CC-4262,3322140,True,1
CC-4262,3322147,False,2
CC-4263,3307303,True,1
CC-4263,3307315,False,2
CC-4263,3310289,False,3
CC-4263,3313034,False,4
CC-4263,3314019,False,5
CC-4263,3315089,False,6
CC-4263,3315155,False,7
CC-4263,3319841,False,8
CC-4264,3320997,True,1
CC-4265,3318497,True,1
CC-4266,3322482,True,1
CC-4267,3316211,True,1
CC-4267,3316228,False,2
CC-4267,3322528,False,3
CC-4268,3322283,True,1
CC-4269,3321398,True,1
CC-4270,3314420,True,1
CC-4270,3319463,False,2
CC-4270,3319472,False,3
CC-4270,3322444,False,4
CC-4270,3322460,False,5
CC-4271,3319821,True,1
CC-4272,3313084,True,1
CC-4272,3318984,False,2
CC-4272,3320322,False,3
CC-4272,3323671,False,4
CC-4273,3311763,True,1
CC-4273,3313733,False,2
CC-4273,3319621,False,3
CC-4273,3319671,False,4
CC-4273,3324257,False,5
CC-4274,3310210,True,1
CC-4274,3310498,False,2
CC-4274,3317386,False,3
CC-4274,3317665,False,4
CC-4274,3321787,False,5
CC-4274,3322231,False,6
CC-4275,3321373,True,1
CC-4276,3324776,True,1
CC-4277,3322706,True,1
CC-4278,3322023,True,1
CC-4279,3321675,True,1
CC-4280,3319155,True,1
CC-4280,3320468,False,2
CC-4281,3322702,True,1
CC-4282,3325219,False,1
CC-4283,3318937,True,1
CC-4283,3319211,False,2
CC-4283,3321850,False,3
CC-4284,3311830,True,1
CC-4284,3311995,False,2
CC-4284,3312040,False,3
CC-4284,3317598,False,4
CC-4284,3324574,False,5
CC-4285,3321465,True,1
CC-4285,3321494,False,2
CC-4286,3322351,True,1
CC-4286,3322438,False,2
CC-4287,3312124,True,1
CC-4287,3314914,False,2
CC-4287,3322442,False,3
CC-4288,3321872,True,1
CC-4289,3324501,True,1
CC-4290,3322089,True,1
CC-4291,3320778,True,1
CC-4291,3324611,False,2
CC-4292,3322048,True,1
CC-4293,3322313,True,1
CC-4294,3320387,True,1
CC-4294,3324796,False,2
CC-4295,3325852,True,1
CC-4295,3325858,False,2
CC-4296,3325562,True,1
CC-4296,3325642,False,2
CC-4297,3314319,True,1
CC-4297,3321910,False,2
CC-4297,3325430,False,3
CC-4298,3322926,True,1
CC-4299,3307457,True,1
CC-4299,3313995,False,2
CC-4299,3314028,False,3
CC-4299,3314036,False,4
CC-4299,3316818,False,5
CC-4299,3316839,False,6
CC-4299,3316846,False,7
CC-4299,3318163,False,8
CC-4299,3322541,False,9
CC-4299,3324476,False,10
CC-4299,3324585,False,11
CC-4299,3326279,False,12
CC-4300,3326372,True,1
CC-4300,3326380,False,2
CC-4301,3325099,True,1
CC-4302,3323879,True,1
CC-4303,3323899,True,1
CC-4304,3322522,True,1
CC-4305,3326531,True,1
CC-4306,3316875,True,1
CC-4306,3323693,False,2
CC-4306,3323729,False,3
CC-4306,3324375,False,4
CC-4307,3323402,True,1
CC-4308,3326776,True,1
CC-4309,3323554,True,1
CC-4309,3326283,False,2
CC-4310,3313590,True,1
CC-4310,3313604,False,2
CC-4310,3313608,False,3
CC-4310,3313649,False,4
CC-4310,3313651,False,5
CC-4310,3313692,False,6
CC-4310,3313751,False,7
CC-4310,3313839,False,8
CC-4310,3314205,False,9
CC-4310,3317783,False,10
CC-4310,3320919,False,11
CC-4310,3320953,False,12
CC-4310,3321272,False,13
CC-4310,3323125,False,14
CC-4310,3324677,False,15
CC-4311,3322549,True,1
CC-4311,3322555,False,2
CC-4312,3321510,True,1
CC-4312,3321657,False,2
CC-4312,3326349,False,3
CC-4312,3326351,False,4
CC-4313,3325524,True,1
CC-4313,3325529,False,2
CC-4313,3325573,False,3
CC-4314,3326163,True,1
CC-4315,3324502,True,1
CC-4315,3324610,False,2
CC-4316,3327888,False,1
CC-4317,3325383,True,1
CC-4318,3327415,True,1
CC-4318,3327534,False,2
CC-4318,3327574,False,3
CC-4319,3325584,True,1
CC-4320,3327347,True,1
CC-4321,3322798,True,1
CC-4321,3324915,False,2
CC-4322,3328777,False,1
CC-4323,3327312,True,1
CC-4324,3328498,False,1
CC-4325,3327136,True,1
CC-4326,3324622,True,1
CC-4327,3324558,True,1
CC-4328,3326886,True,1
CC-4329,3328688,False,1
CC-4330,3319512,True,1
CC-4330,3325721,False,2
CC-4331,3329515,True,1
CC-4332,3328759,True,1
CC-4333,3328887,True,1
CC-4334,3324580,True,1
CC-4335,3324593,True,1
CC-4336,3329228,True,1
CC-4337,3321769,True,1
CC-4337,3324718,False,2
CC-4338,3329175,True,1
CC-4339,3328977,False,1
CC-4340,3308576,True,1
CC-4340,3308602,False,2
CC-4340,3308952,False,3
CC-4340,3309955,False,4
CC-4340,3313372,False,5
CC-4340,3317206,False,6
CC-4340,3318042,False,7
CC-4340,3318052,False,8
CC-4340,3318913,False,9
CC-4340,3325302,False,10
CC-4341,3304833,True,1
CC-4341,3305210,False,2
CC-4341,3306269,False,3
CC-4341,3307973,False,4
CC-4341,3308257,False,5
CC-4341,3312426,False,6
CC-4341,3320278,False,7
CC-4341,3325060,False,8
CC-4342,3326404,True,1
CC-4343,3323009,True,1
CC-4343,3330119,False,2
CC-4344,3325411,True,1
CC-4345,3323008,True,1
CC-4345,3326852,False,2
CC-4346,3329864,False,1
CC-4347,3327335,True,1
CC-4347,3327360,False,2
CC-4348,3326979,True,1
CC-4349,3329913,False,1
CC-4350,3328656,True,1
CC-4351,3323073,True,1
CC-4351,3329815,False,2
CC-4351,3329858,False,3
CC-4352,3330068,False,1
CC-4353,3329398,True,1
CC-4354,3314112,True,1
CC-4354,3315470,False,2
CC-4354,3315566,False,3
CC-4354,3316103,False,4
CC-4354,3316165,False,5
CC-4354,3317914,False,6
CC-4354,3324634,False,7
CC-4354,3324733,False,8
CC-4354,3328637,False,9
CC-4355,3324268,True,1
CC-4355,3329117,False,2
CC-4355,3329136,False,3
CC-4355,3329452,False,4
CC-4355,3329481,False,5
