customer_id,total_txns,online_txns,in_person_txns,region_count,avg_amount,max_amount,first_ts,last_ts
C11105,2,2,0,0,56.394999999999996,84.97,2016-08-31 08:45:51,2016-10-05 13:31:55
C11106,1,0,1,1,49.04,49.04,2016-10-29 19:22:25,2016-10-29 19:22:25
C11107,33,1,32,2,234.15272727272728,445.09,2016-07-05 21:42:22,2016-12-22 18:02:09
C11108,2,2,0,0,72.03,113.8,2016-07-21 17:15:15,2016-07-23 03:46:15
C11109,17,0,17,1,236.49470588235295,1007.92,2016-07-03 16:53:16,2016-12-15 14:40:19
C11110,6,6,0,4,424.99499999999995,1000.06,2016-07-16 01:08:11,2016-10-14 21:51:08
C11111,6,3,3,2,391.335,2079.95,2016-09-23 00:41:48,2016-11-27 14:01:38
C11112,9,0,9,1,99.76222222222222,171.01,2016-07-22 00:15:55,2016-11-21 16:34:03
C11113,1,0,1,1,632.0,632.0,2016-11-11 03:44:04,2016-11-11 03:44:04
C11114,1,1,0,1,99.97,99.97,2016-09-17 02:06:03,2016-09-17 02:06:03
C11115,1,0,1,1,53.94,53.94,2016-10-05 14:37:58,2016-10-05 14:37:58
C11116,2,2,0,1,20.075,20.08,2016-12-07 16:16:33,2016-12-26 17:42:27
C11117,4,0,4,1,67.4575,107.91,2016-07-03 20:49:10,2016-12-03 17:43:52
C11118,1,1,0,1,200.04,200.04,2016-07-20 05:55:00,2016-07-20 05:55:00
C11119,1,1,0,1,100.01,100.01,2016-11-18 23:22:21,2016-11-18 23:22:21
C11120,2,2,0,2,175.0,250.05,2016-07-25 23:47:51,2016-10-20 15:36:17
C11121,7,0,7,1,51.31428571428571,116.99,2016-07-11 23:17:26,2016-09-26 22:27:39
C11122,2,2,0,1,250.01999999999998,250.09,2016-09-15 13:53:54,2016-09-15 18:49:56
C11123,2,0,2,1,58.45,59.04,2016-08-10 14:46:42,2016-10-25 15:41:09
C11124,9,9,0,4,216.64999999999998,449.96,2016-07-17 08:59:31,2016-10-14 00:44:17
C11125,1,1,0,1,50.01,50.01,2016-07-22 04:31:11,2016-07-22 04:31:11
C11126,13,0,13,1,95.83076923076922,311.9,2016-07-24 15:55:05,2016-12-27 02:09:40
C11127,1,1,0,1,150.04,150.04,2016-07-06 20:47:48,2016-07-06 20:47:48
C11128,2,1,1,1,217.54500000000002,335.06,2016-07-21 23:53:49,2016-10-18 19:16:54
C11129,22,0,22,1,110.85045454545455,882.46,2016-07-08 18:35:09,2016-12-23 02:13:21
C11130,1,1,0,1,149.95,149.95,2016-07-23 15:28:04,2016-07-23 15:28:04
C11131,10,10,0,8,94.01700000000001,200.08,2016-07-09 03:38:51,2016-12-26 20:53:11
C11132,26,0,26,1,112.3726923076923,312.03,2016-07-03 20:03:53,2016-12-23 09:58:15
C11133,1,1,0,1,24.96,24.96,2016-10-04 13:54:28,2016-10-04 13:54:28
C11134,2,1,1,1,297.525,445.09,2016-07-26 02:27:57,2016-08-10 21:54:52
C11135,10,0,10,2,118.43299999999999,226.09,2016-07-22 02:28:08,2016-11-27 01:56:40
C11136,1,1,0,1,15.06,15.06,2016-10-02 21:17:37,2016-10-02 21:17:37
C11137,7,7,0,0,60.75285714285714,124.12,2016-09-24 21:42:48,2016-12-16 19:10:44
C11138,3,3,0,3,108.33999999999999,200.07,2016-07-04 06:48:56,2016-09-17 18:09:47
C11139,1,1,0,0,32.9,32.9,2016-09-11 06:58:25,2016-09-11 06:58:25
C11140,261,3,258,2,74.49226053639846,1160.98,2016-07-03 03:07:44,2016-12-28 01:36:39
C11141,1,0,1,1,2143.04,2143.04,2016-07-31 00:38:20,2016-07-31 00:38:20
C11142,3,0,3,1,39.376666666666665,59.02,2016-09-22 02:17:46,2016-10-22 17:04:08
C11143,350,114,236,40,191.4209142857143,1705.32,2016-07-05 12:09:22,2016-12-31 19:06:07
C11144,1,0,1,1,507.06,507.06,2016-12-02 16:32:57,2016-12-02 16:32:57
C11145,10,0,10,1,169.161,412.02,2016-07-28 15:43:04,2016-12-30 01:56:49
C11146,3,3,0,0,61.626666666666665,88.28,2016-08-06 16:31:32,2016-12-12 03:18:19
C11147,1,1,0,1,149.96,149.96,2016-07-25 19:59:21,2016-07-25 19:59:21
C11148,1,1,0,1,29.93,29.93,2016-07-10 00:54:00,2016-07-10 00:54:00
C11149,4,0,4,1,212.68,557.62,2016-08-23 00:12:27,2016-10-02 17:04:12
C11150,1,0,1,1,774.08,774.08,2016-08-06 23:59:51,2016-08-06 23:59:51
C11151,2,2,0,0,18.23,26.6,2016-09-05 22:20:17,2016-09-25 14:23:41
C11152,4,2,2,1,67.2675,99.97,2016-08-08 02:56:55,2016-12-02 18:47:50
C11153,53,0,53,3,118.95566037735848,884.04,2016-07-21 02:50:07,2016-12-30 13:58:19
C11154,1,0,1,1,83.55,83.55,2016-12-30 17:06:33,2016-12-30 17:06:33
C11155,4,0,4,1,52.972500000000004,58.02,2016-09-21 12:39:40,2016-12-22 21:38:50
C11156,1,0,1,1,850.99,850.99,2016-08-12 21:20:49,2016-08-12 21:20:49
C11157,5,0,5,1,62.33,87.92,2016-07-09 23:00:10,2016-09-26 14:37:57
C11158,80,16,64,2,189.04537499999998,2018.91,2016-07-03 17:50:35,2016-12-25 19:27:09
C11159,55,38,17,13,337.46727272727276,1651.04,2016-07-07 05:06:35,2016-12-30 15:24:54
C11160,1,0,1,1,773.95,773.95,2016-07-07 12:45:11,2016-07-07 12:45:11
C11161,9,2,7,2,112.26666666666667,226.07,2016-07-21 03:07:04,2016-11-19 21:01:36
C11162,1,1,0,1,99.96,99.96,2016-07-16 06:03:35,2016-07-16 06:03:35
C11163,3,0,3,1,217.26666666666668,525.97,2016-08-02 03:59:53,2016-12-14 17:43:26
C11164,16,16,0,6,171.869375,225.09,2016-07-06 05:22:43,2016-11-07 19:01:47
C11165,4,0,4,1,76.77000000000001,104.99,2016-07-04 19:31:13,2016-12-08 19:47:35
C11166,2,0,2,1,280.505,334.92,2016-11-12 16:49:02,2016-11-12 17:04:36
C11167,1,1,0,1,99.97,99.97,2016-12-09 17:43:29,2016-12-09 17:43:29
C11168,11,11,0,10,177.29,300.05,2016-07-08 19:56:09,2016-12-16 17:56:26
C11169,1,0,1,1,325.07,325.07,2016-08-29 17:41:39,2016-08-29 17:41:39
C11170,1,1,0,0,37.38,37.38,2016-12-21 02:09:15,2016-12-21 02:09:15
C11171,9,2,7,1,226.4277777777778,450.06,2016-07-07 13:41:40,2016-12-24 19:03:44
C11172,5,0,5,1,46.46,48.47,2016-07-06 16:51:52,2016-12-12 17:40:09
C11173,142,4,138,25,90.09711267605634,445.06,2016-07-04 22:00:22,2016-12-31 23:22:29
C11174,1,1,0,1,200.08,200.08,2016-07-26 23:58:36,2016-07-26 23:58:36
C11175,4,4,0,0,45.9325,113.33,2016-07-18 05:11:32,2016-08-10 04:40:05
C11176,1,0,1,1,171.01,171.01,2016-07-02 17:51:46,2016-07-02 17:51:46
C11177,2,0,2,1,43.415,57.9,2016-08-31 02:45:34,2016-10-24 02:27:30
C11178,4,1,3,1,205.76749999999998,226.0,2016-08-21 14:17:52,2016-10-27 19:14:03
C11179,3,0,3,1,134.97,171.07,2016-10-29 18:21:44,2016-12-07 14:53:35
C11180,1,0,1,1,130.54,130.54,2016-07-17 15:40:37,2016-07-17 15:40:37
C11181,8,5,3,4,85.80125000000001,444.98,2016-07-03 07:17:22,2016-09-11 01:32:34
C11182,2,0,2,1,25.955,31.04,2016-07-14 23:30:55,2016-07-20 16:32:04
C11183,11,11,0,2,50.153636363636366,127.96,2016-07-07 20:24:54,2016-12-09 23:33:09
C11184,1,1,0,1,49.93,49.93,2016-08-27 22:44:35,2016-08-27 22:44:35
C11185,20,0,20,1,56.3505,280.03,2016-07-11 01:19:11,2016-12-22 22:56:08
C11186,6,0,6,6,122.83999999999999,226.02,2016-07-06 13:01:29,2016-12-20 21:27:58
C11187,36,5,31,2,84.41000000000001,171.03,2016-07-10 18:13:42,2016-12-27 13:59:46
C11188,42,3,39,3,152.45809523809524,773.99,2016-07-13 14:15:23,2016-12-30 14:03:30
C11189,2,0,2,1,46.935,57.96,2016-07-31 22:48:13,2016-09-05 17:50:46
C11190,9,9,0,7,177.8177777777778,400.08,2016-07-12 20:23:56,2016-10-26 17:27:59
C11191,23,23,0,3,55.44,202.87,2016-07-09 02:38:52,2016-12-11 16:20:15
C11192,7,0,7,1,109.59571428571428,269.99,2016-07-09 03:13:09,2016-11-12 13:25:54
C11193,2,2,0,2,199.93,199.93,2016-11-22 12:53:53,2016-11-22 14:41:47
C11194,60,3,57,1,88.558,789.95,2016-07-06 18:54:37,2016-12-31 17:13:20
C11195,1,0,1,1,1679.92,1679.92,2016-07-23 20:30:11,2016-07-23 20:30:11
C11196,2,2,0,2,149.98,199.97,2016-08-31 21:19:08,2016-09-13 00:42:17
C11197,7,0,7,2,139.38142857142856,312.0,2016-09-01 17:15:55,2016-10-14 14:42:50
C11198,30,4,26,3,110.03233333333333,335.09,2016-07-09 17:37:13,2016-12-04 00:42:45
C11199,2,1,1,2,172.53,219.97,2016-07-24 17:20:32,2016-08-11 16:29:49
C11200,14,14,0,0,45.75071428571429,80.71,2016-10-04 12:24:32,2016-11-26 18:24:44
C11201,21,3,18,8,268.35380952380956,1629.96,2016-07-11 15:28:19,2016-12-22 19:53:55
C11202,1,0,1,1,117.03,117.03,2016-07-25 18:37:39,2016-07-25 18:37:39
C11203,14,2,12,2,85.15142857142858,209.95,2016-07-04 02:15:03,2016-11-18 21:59:55
C11204,20,20,0,1,67.58,135.31,2016-08-06 20:22:05,2016-10-30 11:14:08
C11205,1,1,0,1,99.96,99.96,2016-07-26 03:54:56,2016-07-26 03:54:56
C11206,2,0,2,1,67.995,87.02,2016-07-05 00:58:13,2016-10-03 19:43:11
C11207,14,2,12,2,148.1864285714286,511.93,2016-07-23 14:15:03,2016-12-04 03:37:10
C11208,7,0,7,1,45.50714285714286,59.08,2016-08-06 00:42:23,2016-12-31 22:11:20
C11209,7,0,7,1,113.82000000000001,410.0,2016-08-26 16:32:26,2016-12-17 05:06:20
C11210,10,0,10,4,32.791,48.04,2016-08-21 15:47:28,2016-12-22 19:37:36
C11211,3,3,0,0,51.11666666666667,83.56,2016-08-12 16:47:13,2016-08-22 00:44:06
C11212,1,0,1,1,226.07,226.07,2016-10-20 21:58:28,2016-10-20 21:58:28
C11213,4,0,4,1,228.45499999999998,231.03,2016-09-26 10:17:24,2016-09-26 22:23:14
C11214,50,50,0,1,44.265,157.61,2016-07-16 21:42:41,2016-12-30 00:28:17
C11215,14,0,14,1,157.9114285714286,554.0,2016-07-03 23:59:50,2016-11-18 10:47:22
C11216,54,1,53,2,95.6351851851852,372.01,2016-07-02 18:12:41,2016-12-24 20:39:40
C11217,1,1,0,1,125.0,125.0,2016-12-23 15:32:47,2016-12-23 15:32:47
C11218,2,0,2,1,57.92,57.95,2016-10-27 22:00:52,2016-10-27 22:02:43
C11219,3,3,0,0,29.290000000000003,39.16,2016-07-14 01:38:11,2016-10-06 22:00:47
C11220,8,2,6,2,102.85625,226.05,2016-08-01 04:10:11,2016-10-31 23:54:32
C11221,24,0,24,11,81.30958333333334,334.97,2016-07-09 22:07:18,2016-12-15 14:10:11
C11222,9,0,9,1,68.97999999999999,96.96,2016-08-31 00:18:42,2016-11-05 13:07:13
C11223,3,0,3,1,133.97333333333333,226.06,2016-11-19 00:49:49,2016-12-05 12:21:23
C11224,32,4,28,3,276.688125,993.92,2016-07-11 16:24:57,2016-12-06 03:38:55
C11225,9,0,9,4,240.04222222222222,425.05,2016-07-24 20:08:22,2016-12-31 17:09:05
C11226,4,0,4,2,115.18750000000001,311.98,2016-07-27 21:44:27,2016-12-26 23:20:39
C11227,1060,350,710,48,281.96603773584906,5543.14,2016-07-02 02:00:32,2016-12-29 20:33:29
C11228,1,0,1,1,111.93,111.93,2016-09-26 19:41:43,2016-09-26 19:41:43
C11229,5,2,3,1,165.542,361.89,2016-07-12 22:46:21,2016-12-30 01:53:04
C11230,35,35,0,0,43.395999999999994,145.07,2016-07-27 02:08:25,2016-12-12 22:05:56
C11231,1,0,1,1,117.03,117.03,2016-09-01 22:49:03,2016-09-01 22:49:03
C11232,37,0,37,2,118.15135135135137,224.93,2016-07-09 16:30:16,2016-12-31 23:41:03
C11233,16,0,16,2,97.215,170.91,2016-07-05 19:33:39,2016-12-13 15:14:11
C11234,2,0,2,2,32.71,38.98,2016-10-27 15:13:16,2016-11-17 00:36:06
C11235,1,0,1,1,182.95,182.95,2016-10-02 18:03:41,2016-10-02 18:03:41
C11236,2,2,0,1,50.06,50.08,2016-07-20 15:17:17,2016-07-23 13:51:47
C11237,8,8,0,4,500.0125,900.09,2016-07-13 15:50:47,2016-10-29 21:56:21
C11238,66,1,65,2,125.84136363636365,811.97,2016-07-06 13:53:46,2016-12-28 15:16:07
C11239,2,1,1,2,100.45,149.91,2016-07-05 20:46:32,2016-08-12 07:17:34
C11240,2,0,2,1,87.98,117.01,2016-08-14 17:57:29,2016-12-12 17:34:53
C11241,10,0,10,1,271.793,1801.99,2016-07-10 21:47:23,2016-12-09 15:08:31
C11242,3,0,3,1,755.6866666666666,1104.06,2016-07-14 23:19:41,2016-08-05 00:09:32
C11243,1,1,0,0,118.9,118.9,2016-08-15 23:31:59,2016-08-15 23:31:59
C11244,2,2,0,2,225.02999999999997,300.09,2016-07-14 21:44:50,2016-11-30 11:16:24
C11245,16,0,16,1,79.010625,335.08,2016-07-12 23:43:20,2016-11-30 14:37:25
C11246,34,3,31,1,158.15823529411765,774.05,2016-07-10 04:05:12,2016-12-25 19:22:31
C11247,65,25,40,20,55.338153846153844,424.98,2016-07-06 15:00:10,2016-12-31 05:42:55
C11248,2,2,0,0,69.67,73.61,2016-10-20 14:26:04,2016-11-10 23:16:02
C11249,209,36,173,4,102.58334928229664,665.8,2016-07-03 01:08:27,2016-12-30 23:39:14
C11250,1,1,0,1,125.01,125.01,2016-07-14 08:49:41,2016-07-14 08:49:41
C11251,2,0,2,1,227.37,410.83,2016-08-10 02:54:07,2016-08-28 01:31:58
C11252,9,9,0,1,57.59,114.58,2016-07-19 15:31:43,2016-12-11 13:48:40
C11253,8,0,8,1,121.175,160.03,2016-07-27 14:42:40,2016-12-15 11:47:18
C11254,1,1,0,1,99.96,99.96,2016-08-02 20:50:22,2016-08-02 20:50:22
C11255,7,0,7,1,84.57142857142857,185.98,2016-07-18 00:40:59,2016-11-24 15:26:25
C11256,2,2,0,2,224.95,249.94,2016-07-11 04:38:34,2016-11-09 18:14:01
C11257,41,2,39,1,66.42878048780487,210.04,2016-07-02 20:13:23,2016-11-12 16:54:44
C11258,13,13,0,6,155.7446153846154,499.92,2016-07-03 18:35:15,2016-12-13 15:29:37
C11259,14,1,13,8,99.28857142857143,334.95,2016-07-27 15:17:25,2016-10-02 01:12:26
C11260,1,1,0,0,79.17,79.17,2016-08-07 05:30:43,2016-08-07 05:30:43
C11261,3,0,3,1,44.596666666666664,76.94,2016-10-02 15:18:14,2016-12-21 14:03:18
C11262,3,3,0,1,25.01,25.05,2016-07-12 16:04:02,2016-07-13 17:56:33
C11263,2,2,0,1,199.935,199.95,2016-09-17 16:22:45,2016-09-17 16:25:10
C11264,3,0,3,1,169.29666666666665,226.05,2016-07-27 01:33:02,2016-07-29 01:15:26
C11265,16,5,11,8,104.705625,222.08,2016-07-06 14:06:40,2016-11-17 21:49:12
C11266,64,6,58,2,131.67796875,511.94,2016-07-05 05:02:40,2016-12-29 20:10:37
C11267,5,0,5,1,270.65,664.06,2016-09-06 14:58:34,2016-12-11 00:40:23
C11268,5,5,0,0,57.722,78.83,2016-08-18 01:00:29,2016-09-27 11:45:06
C11269,9,9,0,4,158.33888888888887,300.01,2016-07-19 17:24:45,2016-12-15 17:03:49
C11270,15,0,15,7,98.22599999999998,334.95,2016-07-11 18:05:49,2016-12-31 19:48:13
C11271,36,0,36,3,58.60138888888889,215.01,2016-07-16 15:49:57,2016-12-06 21:49:40
C11272,5,5,0,0,19.596,52.58,2016-08-26 00:32:16,2016-09-07 00:12:49
C11273,3,3,0,1,58.96,87.15,2016-08-15 20:18:07,2016-12-29 02:41:25
C11274,11,2,9,2,120.27636363636363,317.86,2016-07-14 13:31:54,2016-12-26 01:44:04
C11275,10,0,10,3,135.489,349.38,2016-07-03 21:15:49,2016-12-20 15:59:18
C11276,7,7,0,0,72.34,147.16,2016-08-18 22:11:20,2016-09-18 17:05:57
C11277,1,0,1,1,58.91,58.91,2016-09-15 19:19:03,2016-09-15 19:19:03
C11278,1,0,1,1,25.97,25.97,2016-08-03 01:33:12,2016-08-03 01:33:12
C11279,4,1,3,1,134.5325,300.09,2016-10-01 12:47:33,2016-12-27 22:06:25
C11280,2,2,0,1,74.95,99.92,2016-07-22 16:25:50,2016-11-04 00:20:45
C11281,6,1,5,2,137.80166666666665,299.94,2016-08-01 11:33:27,2016-11-17 20:38:39
C11282,1,0,1,1,35.0,35.0,2016-09-23 05:46:07,2016-09-23 05:46:07
C11283,1,0,1,1,57.86,57.86,2016-12-15 22:13:32,2016-12-15 22:13:32
C11284,1,1,0,1,50.07,50.07,2016-07-24 00:19:06,2016-07-24 00:19:06
C11285,1,1,0,1,200.09,200.09,2016-09-01 14:50:59,2016-09-01 14:50:59
C11286,1,0,1,1,160.97,160.97,2016-09-28 05:26:02,2016-09-28 05:26:02
C11287,135,3,132,1,154.2782962962963,1564.93,2016-07-04 22:07:06,2016-12-23 20:30:16
C11288,1,0,1,1,171.0,171.0,2016-07-24 21:29:22,2016-07-24 21:29:22
C11289,1,0,1,1,279.93,279.93,2016-07-21 19:43:48,2016-07-21 19:43:48
C11290,9,1,8,2,83.92777777777778,335.07,2016-08-06 23:42:14,2016-12-28 23:54:24
C11291,5,3,2,2,147.804,225.94,2016-07-28 15:57:25,2016-12-15 00:49:57
C11292,1,1,0,1,49.91,49.91,2016-07-07 21:15:02,2016-07-07 21:15:02
C11293,4,4,0,3,87.535,100.09,2016-07-31 17:40:23,2016-10-08 16:27:36
C11294,332,147,185,24,186.492921686747,2079.95,2016-07-02 11:19:45,2016-12-29 22:20:36
C11295,1,1,0,1,49.94,49.94,2016-10-10 15:37:43,2016-10-10 15:37:43
C11296,21,2,19,2,297.7809523809524,1104.0,2016-07-24 16:08:16,2016-12-27 00:34:13
C11297,8,0,8,1,79.32875,159.89,2016-07-03 13:09:04,2016-12-06 00:42:12
C11298,224,18,206,10,97.23343750000001,844.9,2016-07-03 11:09:50,2016-12-28 15:22:36
C11299,2,2,0,0,15.69,15.76,2016-07-15 16:38:17,2016-07-15 17:01:31
C11300,4,4,0,1,92.045,114.06,2016-08-17 21:24:49,2016-09-24 18:10:15
C11301,2,0,2,1,112.49000000000001,117.01,2016-12-16 22:25:22,2016-12-19 00:18:57
C11302,2,2,0,2,99.98,149.99,2016-07-15 01:28:32,2016-07-21 18:16:33
C11303,2,0,2,1,58.955,58.99,2016-12-03 19:26:28,2016-12-03 20:05:12
C11304,1,1,0,1,150.0,150.0,2016-09-27 18:47:58,2016-09-27 18:47:58
C11305,3,3,0,0,28.186666666666667,32.83,2016-10-15 04:46:20,2016-10-16 04:02:36
C11306,4,4,0,1,149.95,299.98,2016-07-24 20:56:45,2016-10-04 14:05:24
C11307,40,1,39,11,71.41975,220.04,2016-07-08 23:39:14,2016-12-30 01:04:25
C11308,1,0,1,1,38.94,38.94,2016-12-31 02:10:06,2016-12-31 02:10:06
C11309,1538,791,747,54,202.05388816644995,3409.6,2016-07-02 04:53:54,2016-12-29 21:58:34
C11310,2,2,0,0,64.09,81.42,2016-11-26 14:38:58,2016-12-21 16:15:42
C11311,4,1,3,1,73.8475,150.03,2016-07-25 16:30:15,2016-08-17 22:51:23
C11312,23,16,7,1,85.28173913043479,311.87,2016-07-13 06:33:05,2016-12-31 22:47:32
C11313,14,1,13,1,241.66357142857143,831.73,2016-07-06 22:40:22,2016-12-09 21:29:54
C11314,3,1,2,1,321.56666666666666,475.27,2016-08-31 16:48:35,2016-09-21 23:03:00
C11315,43,6,37,3,130.81674418604652,994.05,2016-07-14 20:41:25,2016-12-10 20:55:38
C11316,2,0,2,1,57.235,67.91,2016-08-19 20:39:19,2016-11-07 12:21:09
C11317,10,0,10,1,29.103,33.99,2016-11-20 18:10:49,2016-12-10 00:31:52
C11318,3,0,3,1,97.31,117.07,2016-11-03 16:29:24,2016-12-23 00:22:58
C11319,40,40,0,4,34.61625,250.05,2016-07-02 21:26:39,2016-12-27 16:15:09
C11320,4,0,4,1,52.47,67.87,2016-07-27 08:17:41,2016-11-22 21:32:12
C11321,11,0,11,1,55.21727272727273,67.89,2016-09-01 17:14:15,2016-12-16 01:44:08
C11322,2,2,0,2,112.48,199.99,2016-07-20 18:20:09,2016-09-19 02:13:56
C11323,15,15,0,2,95.94533333333334,150.09,2016-07-07 03:32:20,2016-09-01 04:28:56
C11324,1,0,1,1,96.99,96.99,2016-12-03 18:38:30,2016-12-03 18:38:30
C11325,1,0,1,1,209.92,209.92,2016-10-25 14:30:27,2016-10-25 14:30:27
C11326,1,1,0,1,74.95,74.95,2016-12-12 02:56:31,2016-12-12 02:56:31
C11327,9,0,9,3,52.08888888888889,77.96,2016-08-21 16:57:01,2016-12-01 19:52:39
C11328,2,2,0,0,44.72,47.83,2016-09-01 16:27:53,2016-10-13 04:14:24
C11329,43,16,27,12,212.33488372093024,1981.98,2016-07-04 17:34:44,2016-12-29 02:26:40
C11330,1,1,0,1,50.05,50.05,2016-07-21 13:44:00,2016-07-21 13:44:00
C11331,4,1,3,1,378.03249999999997,474.89,2016-07-20 02:17:55,2016-12-23 22:26:58
C11332,47,32,15,16,201.3217021276596,1000.06,2016-07-03 17:01:46,2016-12-21 20:18:21
C11333,10,10,0,0,55.096000000000004,116.4,2016-10-19 22:16:20,2016-12-18 22:01:20
C11334,1,1,0,1,149.99,149.99,2016-07-21 21:01:47,2016-07-21 21:01:47
C11335,20,2,18,1,225.473,553.95,2016-07-11 00:28:25,2016-12-30 01:37:24
C11336,9,0,9,1,161.87333333333333,553.92,2016-09-29 00:56:05,2016-12-28 19:08:54
C11337,3,2,1,1,85.95,99.96,2016-08-08 13:51:07,2016-09-21 05:51:48
C11338,4,4,0,3,187.5025,300.04,2016-10-05 02:36:56,2016-12-24 12:33:18
C11339,204,48,156,10,110.74225490196078,1430.52,2016-07-05 22:55:09,2016-12-31 20:48:52
C11340,14,1,13,5,88.57857142857142,554.05,2016-07-07 16:17:06,2016-12-27 19:54:52
C11341,3,0,3,1,42.98,76.98,2016-07-09 22:48:49,2016-10-07 03:27:47
C11342,22,0,22,10,83.61863636363637,470.89,2016-07-17 20:03:00,2016-12-23 17:35:17
C11343,21,4,17,2,84.38333333333333,465.08,2016-07-16 18:20:54,2016-12-25 08:29:08
C11344,3,3,0,2,99.93,99.95,2016-07-12 05:28:36,2016-08-19 00:05:11
C11345,2,2,0,1,21.7,30.08,2016-08-11 13:25:29,2016-08-26 18:01:01
C11346,26,2,24,5,285.87538461538463,2294.93,2016-07-08 13:29:08,2016-12-23 20:22:35
C11347,34,1,33,1,77.28911764705882,209.91,2016-07-16 15:13:25,2016-12-31 00:21:52
C11348,10,10,0,6,152.506,299.99,2016-07-21 00:03:43,2016-12-10 13:48:17
C11349,4,0,4,1,100.805,226.03,2016-10-26 20:30:23,2016-11-29 02:20:43
C11350,6,1,5,1,307.50333333333333,1044.86,2016-07-26 20:34:10,2016-09-19 19:30:00
C11351,3,3,0,2,150.01666666666668,200.08,2016-07-23 20:15:33,2016-09-30 18:33:46
C11352,21,21,0,2,39.10095238095238,161.35,2016-07-10 17:41:25,2016-12-17 22:52:13
C11353,36,0,36,1,79.84,108.02,2016-07-06 21:03:49,2016-12-20 04:37:54
C11354,22,1,21,2,159.1631818181818,664.96,2016-07-18 12:49:09,2016-12-31 11:48:07
C11355,12,0,12,1,173.1425,312.99,2016-07-05 11:55:14,2016-12-31 22:49:00
C11356,3,3,0,1,149.92,249.92,2016-07-10 15:35:30,2016-07-23 21:43:13
C11357,3,2,1,1,54.306666666666665,62.87,2016-07-13 17:25:23,2016-11-12 14:22:46
C11358,1,0,1,1,108.42,108.42,2016-09-29 02:35:01,2016-09-29 02:35:01
C11359,6,0,6,1,34.24333333333333,35.9,2016-07-04 23:43:18,2016-10-04 23:21:47
C11360,11,0,11,3,155.8281818181818,546.56,2016-07-07 15:28:27,2016-12-22 02:05:53
C11361,23,23,0,1,36.702173913043474,82.8,2016-07-11 14:51:21,2016-10-11 00:56:24
C11362,58,8,50,4,135.08637931034482,510.03,2016-07-02 21:40:29,2016-12-24 17:32:09
C11363,3,0,3,1,228.1533333333333,581.92,2016-07-04 00:15:25,2016-08-18 20:45:15
C11364,3,1,2,1,89.62333333333333,149.97,2016-07-10 13:57:01,2016-10-02 00:44:12
C11365,6,0,6,1,27.46666666666667,59.03,2016-09-23 20:16:17,2016-12-17 15:03:26
C11366,4,0,4,1,117.995,140.99,2016-08-02 00:22:27,2016-08-24 22:09:55
C11367,2,1,1,1,79.5,109.02,2016-09-26 14:30:58,2016-12-09 13:24:47
C11368,1,0,1,1,108.47,108.47,2016-10-02 17:23:04,2016-10-02 17:23:04
C11369,1,0,1,1,146.05,146.05,2016-07-10 16:57:27,2016-07-10 16:57:27
C11370,35,2,33,1,84.01857142857143,214.03,2016-07-04 15:17:08,2016-12-28 18:20:26
C11371,12,0,12,1,105.6925,445.04,2016-07-15 20:17:54,2016-12-30 13:12:43
C11372,2,0,2,1,496.895,884.88,2016-10-19 15:08:46,2016-12-26 23:16:01
C11373,1,1,0,1,99.95,99.95,2016-10-09 16:42:25,2016-10-09 16:42:25
C11374,56,0,56,6,102.23410714285714,360.05,2016-07-04 22:17:55,2016-12-24 04:30:06
C11375,5,5,0,4,87.994,124.98,2016-07-18 18:33:12,2016-12-25 19:15:07
C11376,1,0,1,1,254.98,254.98,2016-11-29 12:39:41,2016-11-29 12:39:41
C11377,1,1,0,0,185.4,185.4,2016-12-20 17:41:41,2016-12-20 17:41:41
C11378,4,0,4,2,100.54250000000002,266.29,2016-07-06 03:13:38,2016-11-13 19:08:00
C11379,15,0,15,1,138.63466666666667,690.03,2016-07-15 01:03:21,2016-12-27 14:44:31
C11380,6,1,5,1,79.82166666666667,160.02,2016-07-03 01:04:52,2016-12-06 18:22:53
C11381,331,26,305,5,88.70241691842901,773.98,2016-07-02 15:09:05,2016-12-29 00:09:20
C11382,4,4,0,0,83.07249999999999,89.71,2016-07-28 17:53:39,2016-12-06 05:17:37
C11383,1,0,1,1,108.03,108.03,2016-12-16 05:48:00,2016-12-16 05:48:00
C11384,28,2,26,1,193.39071428571427,1051.99,2016-07-08 13:40:48,2016-12-17 06:03:54
C11385,53,53,0,15,139.261320754717,1000.02,2016-07-11 20:06:22,2016-12-24 20:50:49
C11386,1,0,1,1,553.93,553.93,2016-07-10 01:39:27,2016-07-10 01:39:27
C11387,3,3,0,2,66.65333333333332,100.05,2016-11-26 22:49:52,2016-12-05 22:22:19
C11388,25,25,0,8,97.3936,200.05,2016-07-09 00:22:05,2016-12-10 12:30:34
C11389,4,0,4,1,139.8775,225.91,2016-07-17 14:52:46,2016-08-08 04:51:19
C11390,1,1,0,1,100.09,100.09,2016-07-20 02:59:33,2016-07-20 02:59:33
C11391,1,1,0,1,350.04,350.04,2016-07-15 15:21:41,2016-07-15 15:21:41
C11392,2,0,2,2,99.965,170.91,2016-09-29 20:22:08,2016-12-04 21:15:59
C11393,13,1,12,8,130.63846153846154,448.61,2016-07-24 01:56:39,2016-12-11 04:03:52
C11394,1,0,1,1,554.01,554.01,2016-08-19 22:58:04,2016-08-19 22:58:04
C11395,1,1,0,1,24.98,24.98,2016-07-21 05:19:48,2016-07-21 05:19:48
